date,quarter,hb,admission_type,specialty,specialty_name,episodes,length_of_episode,average_length_of_episode,spells,length_of_spell,average_length_of_spell
2018-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AB,Geriatric Medicine,5,0,0,10,341,34.1
2018-07-01,Q3,Ayrshire & Arran,Elective Inpatients,AB,Geriatric Medicine,5,0,0,10,163,16.3
2018-10-01,Q4,Ayrshire & Arran,Elective Inpatients,AB,Geriatric Medicine,0,0,NA,5,134,26.8
2019-01-01,Q1,Ayrshire & Arran,Elective Inpatients,AB,Geriatric Medicine,5,0,0,5,101,20.2
2019-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AB,Geriatric Medicine,0,0,NA,10,304,30.4
2019-07-01,Q3,Ayrshire & Arran,Elective Inpatients,AB,Geriatric Medicine,0,0,NA,5,15,3
2019-10-01,Q4,Ayrshire & Arran,Elective Inpatients,AB,Geriatric Medicine,5,10,2,5,29,5.8
2020-01-01,Q1,Ayrshire & Arran,Elective Inpatients,AB,Geriatric Medicine,0,0,NA,5,87,17.4
2016-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AD,Medical Oncology,10,12,1.2,10,12,1.2
2016-07-01,Q3,Ayrshire & Arran,Elective Inpatients,AD,Medical Oncology,10,15,1.5,10,15,1.5
2016-10-01,Q4,Ayrshire & Arran,Elective Inpatients,AD,Medical Oncology,15,25,1.66666666666667,15,25,1.66666666666667
2017-01-01,Q1,Ayrshire & Arran,Elective Inpatients,AD,Medical Oncology,5,10,2,5,9,1.8
2017-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AD,Medical Oncology,10,18,1.8,10,18,1.8
2017-07-01,Q3,Ayrshire & Arran,Elective Inpatients,AD,Medical Oncology,15,21,1.4,20,21,1.05
2017-10-01,Q4,Ayrshire & Arran,Elective Inpatients,AD,Medical Oncology,16,56,3.5,17,56,3.29411764705882
2018-01-01,Q1,Ayrshire & Arran,Elective Inpatients,AD,Medical Oncology,5,5,1,5,9,1.8
2018-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AD,Medical Oncology,5,10,2,5,10,2
2018-07-01,Q3,Ayrshire & Arran,Elective Inpatients,AD,Medical Oncology,5,6,1.2,5,6,1.2
2018-10-01,Q4,Ayrshire & Arran,Elective Inpatients,AD,Medical Oncology,5,19,3.8,5,19,3.8
2019-01-01,Q1,Ayrshire & Arran,Elective Inpatients,AD,Medical Oncology,5,5,1,5,5,1
2019-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AD,Medical Oncology,10,15,1.5,10,17,1.7
2019-07-01,Q3,Ayrshire & Arran,Elective Inpatients,AD,Medical Oncology,0,0,NA,0,0,NA
2019-10-01,Q4,Ayrshire & Arran,Elective Inpatients,AD,Medical Oncology,0,0,NA,5,0,0
2020-01-01,Q1,Ayrshire & Arran,Elective Inpatients,AD,Medical Oncology,0,5,NA,5,5,1
2020-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AD,Medical Oncology,5,5,1,5,5,1
2016-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AG,Renal Medicine,11,21,1.90909090909091,15,32,2.13333333333333
2016-07-01,Q3,Ayrshire & Arran,Elective Inpatients,AG,Renal Medicine,5,10,2,10,103,10.3
2016-10-01,Q4,Ayrshire & Arran,Elective Inpatients,AG,Renal Medicine,15,26,1.73333333333333,20,36,1.8
2017-01-01,Q1,Ayrshire & Arran,Elective Inpatients,AG,Renal Medicine,5,9,1.8,10,38,3.8
2017-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AG,Renal Medicine,15,30,2,25,105,4.2
2017-07-01,Q3,Ayrshire & Arran,Elective Inpatients,AG,Renal Medicine,5,15,3,10,18,1.8
2017-10-01,Q4,Ayrshire & Arran,Elective Inpatients,AG,Renal Medicine,5,5,1,11,26,2.36363636363636
2018-01-01,Q1,Ayrshire & Arran,Elective Inpatients,AG,Renal Medicine,10,11,1.1,10,13,1.3
2018-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AG,Renal Medicine,15,28,1.86666666666667,19,74,3.89473684210526
2018-07-01,Q3,Ayrshire & Arran,Elective Inpatients,AG,Renal Medicine,10,10,1,15,16,1.06666666666667
2018-10-01,Q4,Ayrshire & Arran,Elective Inpatients,AG,Renal Medicine,5,9,1.8,10,22,2.2
2019-01-01,Q1,Ayrshire & Arran,Elective Inpatients,AG,Renal Medicine,5,5,1,10,16,1.6
2019-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AG,Renal Medicine,15,15,1,20,80,4
2019-07-01,Q3,Ayrshire & Arran,Elective Inpatients,AG,Renal Medicine,5,5,1,13,19,1.46153846153846
2019-10-01,Q4,Ayrshire & Arran,Elective Inpatients,AG,Renal Medicine,0,0,NA,10,69,6.9
2020-01-01,Q1,Ayrshire & Arran,Elective Inpatients,AG,Renal Medicine,0,5,NA,5,6,1.2
2020-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AG,Renal Medicine,0,10,NA,10,41,4.1
2020-07-01,Q3,Ayrshire & Arran,Elective Inpatients,AG,Renal Medicine,0,5,NA,10,17,1.7
2016-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AP,Rehabilitation Medicine,10,160,16,10,160,16
2016-07-01,Q3,Ayrshire & Arran,Elective Inpatients,AP,Rehabilitation Medicine,5,192,38.4,5,234,46.8
2016-10-01,Q4,Ayrshire & Arran,Elective Inpatients,AP,Rehabilitation Medicine,10,167,16.7,10,188,18.8
2017-01-01,Q1,Ayrshire & Arran,Elective Inpatients,AP,Rehabilitation Medicine,5,108,21.6,5,108,21.6
2017-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AP,Rehabilitation Medicine,5,73,14.6,5,51,10.2
2017-07-01,Q3,Ayrshire & Arran,Elective Inpatients,AP,Rehabilitation Medicine,10,293,29.3,10,445,44.5
2017-10-01,Q4,Ayrshire & Arran,Elective Inpatients,AP,Rehabilitation Medicine,12,230,19.1666666666667,10,285,28.5
2018-01-01,Q1,Ayrshire & Arran,Elective Inpatients,AP,Rehabilitation Medicine,0,65,NA,0,65,NA
2018-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AP,Rehabilitation Medicine,5,134,26.8,5,193,38.6
2018-07-01,Q3,Ayrshire & Arran,Elective Inpatients,AP,Rehabilitation Medicine,5,134,26.8,5,217,43.4
2018-10-01,Q4,Ayrshire & Arran,Elective Inpatients,AP,Rehabilitation Medicine,5,195,39,10,671,67.1
2019-01-01,Q1,Ayrshire & Arran,Elective Inpatients,AP,Rehabilitation Medicine,5,69,13.8,5,75,15
2019-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AP,Rehabilitation Medicine,10,436,43.6,10,451,45.1
2019-07-01,Q3,Ayrshire & Arran,Elective Inpatients,AP,Rehabilitation Medicine,10,308,30.8,10,308,30.8
2019-10-01,Q4,Ayrshire & Arran,Elective Inpatients,AP,Rehabilitation Medicine,5,218,43.6,5,218,43.6
2020-01-01,Q1,Ayrshire & Arran,Elective Inpatients,AP,Rehabilitation Medicine,10,213,21.3,10,213,21.3
2020-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AP,Rehabilitation Medicine,0,45,NA,5,169,33.8
2020-07-01,Q3,Ayrshire & Arran,Elective Inpatients,AP,Rehabilitation Medicine,10,267,26.7,11,267,24.2727272727273
2020-10-01,Q4,Ayrshire & Arran,Elective Inpatients,AP,Rehabilitation Medicine,5,90,18,5,111,22.2
2021-01-01,Q1,Ayrshire & Arran,Elective Inpatients,AP,Rehabilitation Medicine,5,175,35,5,219,43.8
2021-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AP,Rehabilitation Medicine,10,170,17,10,238,23.8
2016-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AQ,Respiratory Medicine,20,22,1.1,20,23,1.15
2016-07-01,Q3,Ayrshire & Arran,Elective Inpatients,AQ,Respiratory Medicine,27,30,1.11111111111111,29,43,1.48275862068966
2016-10-01,Q4,Ayrshire & Arran,Elective Inpatients,AQ,Respiratory Medicine,14,9,0.642857142857143,15,9,0.6
2017-01-01,Q1,Ayrshire & Arran,Elective Inpatients,AQ,Respiratory Medicine,25,25,1,29,26,0.896551724137931
2017-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AQ,Respiratory Medicine,14,48,3.42857142857143,18,54,3
2017-07-01,Q3,Ayrshire & Arran,Elective Inpatients,AQ,Respiratory Medicine,20,0,0,20,0,0
2017-10-01,Q4,Ayrshire & Arran,Elective Inpatients,AQ,Respiratory Medicine,15,0,0,15,0,0
2018-01-01,Q1,Ayrshire & Arran,Elective Inpatients,AQ,Respiratory Medicine,11,0,0,10,0,0
2018-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AQ,Respiratory Medicine,5,0,0,10,0,0
2018-07-01,Q3,Ayrshire & Arran,Elective Inpatients,AQ,Respiratory Medicine,10,5,0.5,10,5,0.5
2018-10-01,Q4,Ayrshire & Arran,Elective Inpatients,AQ,Respiratory Medicine,20,0,0,25,0,0
2019-01-01,Q1,Ayrshire & Arran,Elective Inpatients,AQ,Respiratory Medicine,10,0,0,15,0,0
2019-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AQ,Respiratory Medicine,5,0,0,10,0,0
2019-07-01,Q3,Ayrshire & Arran,Elective Inpatients,AQ,Respiratory Medicine,10,0,0,10,0,0
2019-10-01,Q4,Ayrshire & Arran,Elective Inpatients,AQ,Respiratory Medicine,10,0,0,10,0,0
2020-01-01,Q1,Ayrshire & Arran,Elective Inpatients,AQ,Respiratory Medicine,5,0,0,5,0,0
2020-04-01,Q2,Ayrshire & Arran,Elective Inpatients,AQ,Respiratory Medicine,5,0,0,5,0,0
2020-07-01,Q3,Ayrshire & Arran,Elective Inpatients,AQ,Respiratory Medicine,5,0,0,5,0,0
2016-10-01,Q4,Ayrshire & Arran,Elective Inpatients,AR,Rheumatology,0,5,NA,0,5,NA
2017-01-01,Q1,Ayrshire & Arran,Elective Inpatients,AR,Rheumatology,0,0,NA,0,0,NA
2016-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C1,General Surgery,547,1373,2.51005484460695,567,1884,3.32275132275132
2016-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C1,General Surgery,580,1175,2.02586206896552,600,2023,3.37166666666667
2016-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C1,General Surgery,524,1417,2.70419847328244,558,2061,3.69354838709677
2017-01-01,Q1,Ayrshire & Arran,Elective Inpatients,C1,General Surgery,540,1290,2.38888888888889,560,1916,3.42142857142857
2017-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C1,General Surgery,489,1219,2.49284253578732,525,1735,3.3047619047619
2017-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C1,General Surgery,568,1100,1.93661971830986,590,1760,2.98305084745763
2017-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C1,General Surgery,509,1161,2.28094302554027,545,1878,3.44587155963303
2018-01-01,Q1,Ayrshire & Arran,Elective Inpatients,C1,General Surgery,465,1051,2.26021505376344,490,1857,3.78979591836735
2018-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C1,General Surgery,465,1069,2.2989247311828,490,1589,3.24285714285714
2018-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C1,General Surgery,472,1044,2.21186440677966,500,1694,3.388
2018-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C1,General Surgery,449,1049,2.33630289532294,470,1707,3.63191489361702
2019-01-01,Q1,Ayrshire & Arran,Elective Inpatients,C1,General Surgery,603,1076,1.78441127694859,615,1704,2.77073170731707
2019-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C1,General Surgery,582,937,1.60996563573883,610,1681,2.75573770491803
2019-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C1,General Surgery,459,940,2.0479302832244,480,1502,3.12916666666667
2019-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C1,General Surgery,393,900,2.29007633587786,415,1362,3.28192771084337
2020-01-01,Q1,Ayrshire & Arran,Elective Inpatients,C1,General Surgery,335,911,2.71940298507463,355,1399,3.94084507042254
2020-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C1,General Surgery,70,251,3.58571428571429,70,277,3.95714285714286
2020-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C1,General Surgery,188,633,3.36702127659574,210,931,4.43333333333333
2020-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C1,General Surgery,181,483,2.66850828729282,210,967,4.6047619047619
2021-01-01,Q1,Ayrshire & Arran,Elective Inpatients,C1,General Surgery,57,225,3.94736842105263,60,305,5.08333333333333
2021-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C1,General Surgery,216,699,3.23611111111111,235,933,3.97021276595745
2016-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C3,Anaesthetics,0,0,NA,10,53,5.3
2017-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C3,Anaesthetics,0,0,NA,10,35,3.5
2018-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C3,Anaesthetics,0,0,NA,10,44,4.4
2016-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C5,"Ear, Nose & Throat (ENT)",112,176,1.57142857142857,170,241,1.41764705882353
2016-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C5,"Ear, Nose & Throat (ENT)",110,179,1.62727272727273,149,223,1.49664429530201
2016-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C5,"Ear, Nose & Throat (ENT)",138,281,2.03623188405797,186,360,1.93548387096774
2017-01-01,Q1,Ayrshire & Arran,Elective Inpatients,C5,"Ear, Nose & Throat (ENT)",147,251,1.70748299319728,182,299,1.64285714285714
2017-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C5,"Ear, Nose & Throat (ENT)",119,185,1.5546218487395,154,238,1.54545454545455
2017-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C5,"Ear, Nose & Throat (ENT)",152,345,2.26973684210526,160,399,2.49375
2017-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C5,"Ear, Nose & Throat (ENT)",131,239,1.82442748091603,170,294,1.72941176470588
2018-01-01,Q1,Ayrshire & Arran,Elective Inpatients,C5,"Ear, Nose & Throat (ENT)",124,214,1.7258064516129,160,319,1.99375
2018-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C5,"Ear, Nose & Throat (ENT)",152,234,1.53947368421053,175,271,1.54857142857143
2018-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C5,"Ear, Nose & Throat (ENT)",140,194,1.38571428571429,174,251,1.44252873563218
2018-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C5,"Ear, Nose & Throat (ENT)",112,240,2.14285714285714,150,301,2.00666666666667
2019-01-01,Q1,Ayrshire & Arran,Elective Inpatients,C5,"Ear, Nose & Throat (ENT)",124,204,1.64516129032258,155,244,1.5741935483871
2019-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C5,"Ear, Nose & Throat (ENT)",130,199,1.53076923076923,170,276,1.62352941176471
2019-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C5,"Ear, Nose & Throat (ENT)",132,201,1.52272727272727,185,316,1.70810810810811
2019-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C5,"Ear, Nose & Throat (ENT)",115,199,1.7304347826087,145,257,1.77241379310345
2020-01-01,Q1,Ayrshire & Arran,Elective Inpatients,C5,"Ear, Nose & Throat (ENT)",117,190,1.62393162393162,140,242,1.72857142857143
2020-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C5,"Ear, Nose & Throat (ENT)",24,61,2.54166666666667,25,79,3.16
2020-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C5,"Ear, Nose & Throat (ENT)",66,102,1.54545454545455,67,111,1.65671641791045
2020-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C5,"Ear, Nose & Throat (ENT)",49,152,3.10204081632653,52,164,3.15384615384615
2021-01-01,Q1,Ayrshire & Arran,Elective Inpatients,C5,"Ear, Nose & Throat (ENT)",15,21,1.4,15,21,1.4
2021-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C5,"Ear, Nose & Throat (ENT)",60,79,1.31666666666667,73,108,1.47945205479452
2016-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C7,Ophthalmology,5,5,1,5,7,1.4
2016-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C7,Ophthalmology,10,17,1.7,11,17,1.54545454545455
2016-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C7,Ophthalmology,10,15,1.5,11,17,1.54545454545455
2017-01-01,Q1,Ayrshire & Arran,Elective Inpatients,C7,Ophthalmology,15,17,1.13333333333333,18,18,1
2017-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C7,Ophthalmology,10,9,0.9,10,10,1
2017-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C7,Ophthalmology,0,12,NA,5,12,2.4
2017-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C7,Ophthalmology,10,8,0.8,10,8,0.8
2018-01-01,Q1,Ayrshire & Arran,Elective Inpatients,C7,Ophthalmology,10,22,2.2,11,23,2.09090909090909
2018-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C7,Ophthalmology,15,20,1.33333333333333,15,23,1.53333333333333
2018-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C7,Ophthalmology,10,21,2.1,12,23,1.91666666666667
2018-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C7,Ophthalmology,25,33,1.32,25,34,1.36
2019-01-01,Q1,Ayrshire & Arran,Elective Inpatients,C7,Ophthalmology,10,13,1.3,10,13,1.3
2019-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C7,Ophthalmology,13,16,1.23076923076923,13,16,1.23076923076923
2019-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C7,Ophthalmology,5,5,1,5,5,1
2019-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C7,Ophthalmology,5,5,1,5,5,1
2020-01-01,Q1,Ayrshire & Arran,Elective Inpatients,C7,Ophthalmology,10,14,1.4,11,14,1.27272727272727
2020-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C7,Ophthalmology,0,5,NA,5,5,1
2020-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C7,Ophthalmology,0,5,NA,0,5,NA
2020-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C7,Ophthalmology,10,17,1.7,11,17,1.54545454545455
2021-01-01,Q1,Ayrshire & Arran,Elective Inpatients,C7,Ophthalmology,5,5,1,5,5,1
2021-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C7,Ophthalmology,10,9,0.9,10,9,0.9
2016-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C8,Trauma and Orthopaedic Surgery,374,1447,3.86898395721925,375,1499,3.99733333333333
2016-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C8,Trauma and Orthopaedic Surgery,308,1297,4.21103896103896,310,1312,4.23225806451613
2016-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C8,Trauma and Orthopaedic Surgery,410,1490,3.63414634146341,410,1483,3.61707317073171
2017-01-01,Q1,Ayrshire & Arran,Elective Inpatients,C8,Trauma and Orthopaedic Surgery,417,1587,3.80575539568345,430,1633,3.79767441860465
2017-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C8,Trauma and Orthopaedic Surgery,412,1570,3.81067961165049,415,1650,3.97590361445783
2017-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C8,Trauma and Orthopaedic Surgery,352,1336,3.79545454545455,355,1402,3.94929577464789
2017-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C8,Trauma and Orthopaedic Surgery,369,1382,3.74525745257453,370,1404,3.79459459459459
2018-01-01,Q1,Ayrshire & Arran,Elective Inpatients,C8,Trauma and Orthopaedic Surgery,310,1135,3.66129032258065,310,1159,3.73870967741935
2018-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C8,Trauma and Orthopaedic Surgery,358,1356,3.7877094972067,366,1418,3.87431693989071
2018-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C8,Trauma and Orthopaedic Surgery,344,1237,3.59593023255814,350,1243,3.55142857142857
2018-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C8,Trauma and Orthopaedic Surgery,409,1648,4.02933985330073,415,1698,4.09156626506024
2019-01-01,Q1,Ayrshire & Arran,Elective Inpatients,C8,Trauma and Orthopaedic Surgery,379,1268,3.34564643799472,383,1380,3.60313315926893
2019-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C8,Trauma and Orthopaedic Surgery,367,1288,3.50953678474114,370,1309,3.53783783783784
2019-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C8,Trauma and Orthopaedic Surgery,359,1271,3.54038997214485,365,1287,3.52602739726027
2019-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C8,Trauma and Orthopaedic Surgery,384,1335,3.4765625,390,1377,3.53076923076923
2020-01-01,Q1,Ayrshire & Arran,Elective Inpatients,C8,Trauma and Orthopaedic Surgery,266,905,3.40225563909774,270,996,3.68888888888889
2020-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C8,Trauma and Orthopaedic Surgery,14,58,4.14285714285714,14,58,4.14285714285714
2020-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C8,Trauma and Orthopaedic Surgery,167,558,3.34131736526946,166,569,3.42771084337349
2020-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C8,Trauma and Orthopaedic Surgery,110,305,2.77272727272727,115,336,2.92173913043478
2021-01-01,Q1,Ayrshire & Arran,Elective Inpatients,C8,Trauma and Orthopaedic Surgery,22,120,5.45454545454545,23,125,5.43478260869565
2021-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C8,Trauma and Orthopaedic Surgery,147,445,3.02721088435374,153,488,3.18954248366013
2017-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C9,Plastic Surgery,0,0,NA,0,0,NA
2017-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C9,Plastic Surgery,0,0,NA,5,0,0
2018-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C9,Plastic Surgery,0,0,NA,0,0,NA
2019-01-01,Q1,Ayrshire & Arran,Elective Inpatients,C9,Plastic Surgery,0,0,NA,0,0,NA
2019-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C9,Plastic Surgery,0,0,NA,0,0,NA
2019-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C9,Plastic Surgery,0,0,NA,0,0,NA
2019-10-01,Q4,Ayrshire & Arran,Elective Inpatients,C9,Plastic Surgery,5,8,1.6,5,8,1.6
2020-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C9,Plastic Surgery,0,0,NA,0,0,NA
2020-07-01,Q3,Ayrshire & Arran,Elective Inpatients,C9,Plastic Surgery,5,5,1,5,5,1
2021-04-01,Q2,Ayrshire & Arran,Elective Inpatients,C9,Plastic Surgery,0,0,NA,0,0,NA
2016-04-01,Q2,Ayrshire & Arran,Elective Inpatients,CB,Urology,369,490,1.32791327913279,373,574,1.53887399463807
2016-07-01,Q3,Ayrshire & Arran,Elective Inpatients,CB,Urology,277,441,1.59205776173285,280,495,1.76785714285714
2016-10-01,Q4,Ayrshire & Arran,Elective Inpatients,CB,Urology,292,356,1.21917808219178,295,546,1.85084745762712
2017-01-01,Q1,Ayrshire & Arran,Elective Inpatients,CB,Urology,268,501,1.86940298507463,270,537,1.98888888888889
2017-04-01,Q2,Ayrshire & Arran,Elective Inpatients,CB,Urology,254,403,1.58661417322835,255,410,1.6078431372549
2017-07-01,Q3,Ayrshire & Arran,Elective Inpatients,CB,Urology,224,380,1.69642857142857,225,489,2.17333333333333
2017-10-01,Q4,Ayrshire & Arran,Elective Inpatients,CB,Urology,211,372,1.76303317535545,215,483,2.24651162790698
2018-01-01,Q1,Ayrshire & Arran,Elective Inpatients,CB,Urology,178,309,1.73595505617978,185,372,2.01081081081081
2018-04-01,Q2,Ayrshire & Arran,Elective Inpatients,CB,Urology,202,382,1.89108910891089,204,480,2.35294117647059
2018-07-01,Q3,Ayrshire & Arran,Elective Inpatients,CB,Urology,219,353,1.61187214611872,226,515,2.2787610619469
2018-10-01,Q4,Ayrshire & Arran,Elective Inpatients,CB,Urology,256,323,1.26171875,260,478,1.83846153846154
2019-01-01,Q1,Ayrshire & Arran,Elective Inpatients,CB,Urology,251,336,1.33864541832669,250,435,1.74
2019-04-01,Q2,Ayrshire & Arran,Elective Inpatients,CB,Urology,226,332,1.46902654867257,230,505,2.19565217391304
2019-07-01,Q3,Ayrshire & Arran,Elective Inpatients,CB,Urology,199,262,1.31658291457286,200,288,1.44
2019-10-01,Q4,Ayrshire & Arran,Elective Inpatients,CB,Urology,231,382,1.65367965367965,235,517,2.2
2020-01-01,Q1,Ayrshire & Arran,Elective Inpatients,CB,Urology,275,394,1.43272727272727,280,497,1.775
2020-04-01,Q2,Ayrshire & Arran,Elective Inpatients,CB,Urology,96,118,1.22916666666667,95,120,1.26315789473684
2020-07-01,Q3,Ayrshire & Arran,Elective Inpatients,CB,Urology,181,238,1.31491712707182,180,278,1.54444444444444
2020-10-01,Q4,Ayrshire & Arran,Elective Inpatients,CB,Urology,227,284,1.2511013215859,230,363,1.57826086956522
2021-01-01,Q1,Ayrshire & Arran,Elective Inpatients,CB,Urology,98,145,1.47959183673469,100,280,2.8
2021-04-01,Q2,Ayrshire & Arran,Elective Inpatients,CB,Urology,230,306,1.3304347826087,234,433,1.85042735042735
2016-04-01,Q2,Ayrshire & Arran,Elective Inpatients,J4,Haematology,75,439,5.85333333333333,78,519,6.65384615384615
2016-07-01,Q3,Ayrshire & Arran,Elective Inpatients,J4,Haematology,67,288,4.29850746268657,70,343,4.9
2016-10-01,Q4,Ayrshire & Arran,Elective Inpatients,J4,Haematology,116,698,6.01724137931035,121,811,6.70247933884298
2017-01-01,Q1,Ayrshire & Arran,Elective Inpatients,J4,Haematology,74,335,4.52702702702703,74,394,5.32432432432432
2017-04-01,Q2,Ayrshire & Arran,Elective Inpatients,J4,Haematology,60,360,6,64,349,5.453125
